split,idx,speaker,duration,sr,text,n_eojeol,n_char,est_ratio,ratio_bin,dataset_split,sample_id
train,17644,189,10.5484375,16000,그런데 그 여인과 불과 채 두 미터도 안 되는 거리에 제복을 입은 젊은 보안 요원이 작은 표지판을 들고 쪼그려 앉아 있다,21,47,0.16504940253131956,mid(15~30%),train,zk_00712
train,17717,189,7.5133125,16000,민간인 사찰의 최고 윗선이 이명박 대통령임을 입증하는 결정적인 증거를 확보한 것이다,11,36,0.2317237978606595,mid(15~30%),train,zk_00713
train,17759,189,7.8883125,16000,그 여파로 이천 팔 년에 삼십 이 만가구 이천 구 년에는 이십 팔 만가구의 입주물량이 쏟아졌다,16,37,0.2207079533187822,mid(15~30%),train,zk_00714
train,17779,189,12.7820625,16000,삼십 일 새누리당 등에 따르면 청와대와 새누리당 정부는 삼십 일 일 당정청 정책조정협의회를 열기로 했으나 청와대 측 뜻에 의해 이를 무기한 연기했다,22,61,0.13620754138965963,low(~15%),train,zk_00715
train,17883,189,12.2338125,16000,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,20,55,0.14231158986734233,low(~15%),train,zk_00716
train,17914,189,6.5041875,16000,이천 십 사 년 입수했지만 공개되지 않았다가 최근 최순실 사태를 계기로 새로 공개했다,13,35,0.2676757561208016,mid(15~30%),train,zk_00717
train,17937,189,12.4218125,16000,앞으로 오 년밖에 남지 않은 전면적 샤오캉 사회가 가장 소외받고 의료혜택을 전혀 보지 못하는 정신질환자들을 외면한다면 과연 진정한 샤오캉 사회라 할 수 있을까,23,66,0.14015775129547048,low(~15%),train,zk_00718
train,17939,189,10.0466875,16000,당초 협의이혼 당시 아파트 소유권과 친권 양육권을 주기로 했던 박씨가 정식 이혼 소송을 내면서 아파트를 줄 수 없다고 버텼기 때문,20,53,0.1732922724046076,mid(15~30%),train,zk_00719
train,4501,190,8.5208125,16000,아니 그런데 사실 이 절차상으로 따지면 교육부 장관이 이미 일 이 순위 중에 한 명을 정해야 돼요,17,38,0.20432479966129594,mid(15~30%),train,zk_00720
train,4545,190,9.0906875,16000,이어 이 전 대통령이 삼 선 개헌을 안했다면 국부임에 틀림없다며 그런데 삼 선 개헌으로 민주주의 원칙을 파괴한 사람 아닌가,19,50,0.19151613197725323,mid(15~30%),train,zk_00721
train,4580,190,5.32225,16000,그를 얼마나 사랑했든 때와 예기치 못한 일을 막을 수는 없다,10,24,0.32711979088054227,high(30%~),train,zk_00722
train,4593,190,5.187375,16000,하지만 소를 잡게 되면 잡은 소의 모든 부위를 다 사용합니다,10,24,0.33562511039089443,high(30%~),train,zk_00723
train,4638,190,6.6489375,16000,사무실에서 직원에게 에이사 좀 가져와라고 그랬더니 못 알아듣더라는 거예요,9,32,0.26184834900523074,mid(15~30%),train,zk_00724
train,4683,190,7.6175,16000,특히 최 씨가 학교 관계자와 면담한 이후 딸 정유라 씨의 성적이 가파르게 향상된 것으로 확인됐는데요,15,41,0.22855442166248327,mid(15~30%),train,zk_00725
train,4719,190,8.5195625,16000,경찰에 따르면 이들 일당은 최근 당국의 감시로 피해금 인출이 어려워지자 통장명의자를 포섭해 인출책으로 활용했다,14,48,0.204354778430696,mid(15~30%),train,zk_00726
train,4737,190,6.2743125,16000,치솟은 집값에 집사기를 포기한 사람들이 대거 늘면서 월세 가구가 급증했다,10,31,0.27748272133623664,mid(15~30%),train,zk_00727
train,4803,190,7.6499375,16000,서울지검을 시작으로 법무부와 중앙지검 대검찰청 등에서 요직을 두루 걸쳤습니다,9,34,0.22758529818236634,mid(15~30%),train,zk_00728
train,4822,190,8.900625,16000,임점덕 할머니도 전세 보증금 이천 팔백 만원의 습하고 곰팡내 나는 지하 단칸방에서 홀로 생활하다 이곳에 입주했다,16,47,0.1956057363403094,mid(15~30%),train,zk_00729
train,506,191,9.737125,16000,이것은 제 이 형 당뇨병의 전조가 될 뿐 아니라 최근에 알려진 바에 따르면 치매의 위험을 상승시킬 수도 있다고 합니다,19,47,0.17880157716101683,mid(15~30%),train,zk_00730
train,580,191,9.8143125,16000,그런데 그 여인과 불과 채 두 미터도 안 되는 거리에 제복을 입은 젊은 보안 요원이 작은 표지판을 들고 쪼그려 앉아 있다,21,47,0.17739534042898739,mid(15~30%),train,zk_00731
train,590,191,7.0176875,16000,천 구백 구십 칠 년 일 월 한보 철강으로 시작된 도미노식 부도 사태가 발생했다,14,31,0.24808931817125887,mid(15~30%),train,zk_00732
train,724,191,12.276375,16000,은행 예금을 인출해 도피자금을 마련한 두 사람은 이전까지 쓰던 휴대전화를 비롯해 의료보험 신용카드 교통카드 등 자신들의 행적을 노출할 수 있는 어떤 수단도 쓰지 않았다,24,70,0.1418181920162887,low(~15%),train,zk_00733
train,745,191,8.564875,16000,국회에서 청문보고서가 채택되지 않아도 대통령이 임명 권한을 갖고 경찰청장 임명을 강행할 수 있다,13,41,0.20327363878795265,mid(15~30%),train,zk_00734
train,750,191,5.5500625,16000,카카오 관계자는 장애의 범위와 원인을 확인하고 있다 고 말했다,9,26,0.3136925587800076,high(30%~),train,zk_00735
train,757,191,8.553125,16000,오히려 그분은 복잡한 형태를 갖춘 동식물을 기본적인 종류별로 창조하셨고 동식물들은 그 종류대로 번식했습니다,13,47,0.20355288938416852,mid(15~30%),train,zk_00736
train,794,191,7.5981875,16000,일본 중학교 역사교과서 총 팔 종 중 사 종에서 한반도 가야지역을 임나 표기함,13,31,0.22913534405592995,mid(15~30%),train,zk_00737
train,797,191,5.84675,16000,고소비가구계층 중 자녀가 없는 부부가구의 구성원보다 많이 쓴다,8,27,0.2977745426115305,mid(15~30%),train,zk_00738
train,828,191,9.4786875,16000,스페인 북부의 비토리아 시에서 왕국회관이 두 개 있는 한 건물을 건축하는 동안 인근에 사는 마리안은 이렇게 말했습니다,17,49,0.18367662263514503,mid(15~30%),train,zk_00739
train,2895,192,10.3439375,16000,검찰은 여기서 그치지 않고 이 콘서트를 주최한 황선 씨 등 검찰의 표현에 따르면 이른바 종북 색채가 있는 사람들에 대해서도 수사를 확대하겠다고 밝혔습니다,22,64,0.16831243489376907,mid(15~30%),train,zk_00740
train,2902,192,7.308375,16000,나포된 중국어선 최근 중국 어선이 우리나라 해경의 고속함정을 들이받아 침몰시키는 사건이 발생했다,12,42,0.23822167130367095,mid(15~30%),train,zk_00741
train,2952,192,5.1668125,16000,국내 조선업계가 지난달 수주 실적에서 중국과 일본을 앞섰다,8,25,0.3369608064960682,high(30%~),train,zk_00742
train,2974,192,8.0438125,16000,더 선은 이름이 밝혀지지 않은 이 노인이 이 년 전 피부암을 진단받은 뒤 자신의 양심과 씨름해왔다고 전했다,17,43,0.21644130902031422,mid(15~30%),train,zk_00743
train,3018,192,8.995375,16000,박준영 돈 안 되는 공익사건 남들 다 박수쳐주는 사건은 제가 하고 당신네들은 사무실 운영해야 되니까 돈 버는 사건 당신네들이 해라,20,53,0.1935453838237946,mid(15~30%),train,zk_00744
train,3140,192,6.3224375,16000,또 대통령이 여성이라는 이유만으로 자꾸 이렇게 비하하는 표현이 일부 나왔거든요 집회 초기에,12,39,0.2753705840530596,mid(15~30%),train,zk_00745
train,3171,192,4.995625,16000,이후 감정이 격해진 박 위원장은 결국 황 의원에게 너 임마,10,23,0.34850760555765614,high(30%~),train,zk_00746
train,3282,192,7.5939375,16000,심지어 범행 뒤 무서워서 눈을 감고 있는 여성을 앞에 두고 지인과 느긋하게 통화까지 한 것으로 알려졌습니다,16,44,0.22926358124674664,mid(15~30%),train,zk_00747
train,3351,192,7.077125,16000,최소한 집은 자녀에게 물려줘야 한다는 생각도 생활고를 겪는 노인들이 주택 자산을 팔지 못하는 이유다,14,42,0.24600573071889592,mid(15~30%),train,zk_00748
train,3379,192,5.62,16000,집에서 인정받은 최 씨는 이제 나가서도 당당히 자신이 미혼모임을 밝힌다,10,30,0.30978884466440676,high(30%~),train,zk_00749
train,12383,194,5.9430625,16000,인류 역사 시초에 한 영적 피조물이 전능하신 하느님을 반역했습니다,9,28,0.2929488469983222,mid(15~30%),train,zk_00750
train,12395,194,9.808875,16000,급기야 재단 측은 당초 하루 삼백 명으로 제한한 사전 접수 인원을 지난 칠 일부터 천 삼백 명으로 천 명 더 늘렸다,21,44,0.17749367863429458,mid(15~30%),train,zk_00751
train,12414,194,8.63325,16000,지금 어딘가에서 냉정하게 열심히 쓰고 있다는 한강 작가의 그 다음 작품 그 작품도 기대하고 있겠습니다,15,42,0.20166371957420046,mid(15~30%),train,zk_00752
train,12427,194,6.47225,16000,미리 준비한 거 자체가 문제는 아니잖아요 그렇죠 라고 동의를 구하듯 질문했습니다,11,34,0.26899660968194467,mid(15~30%),train,zk_00753
train,12576,194,9.94125,16000,그러니까 노무현 정부 이후에 이명박 정부 박근혜 정부 들어오면서 완전히 수시 위주로 대입제도가 바뀌었다 이렇게 말씀드리는 거고요,17,55,0.17513022074829285,mid(15~30%),train,zk_00754
train,12586,194,12.95175,16000,은행 예금을 인출해 도피자금을 마련한 두 사람은 이전까지 쓰던 휴대전화를 비롯해 의료보험 신용카드 교통카드 등 자신들의 행적을 노출할 수 있는 어떤 수단도 쓰지 않았다,24,70,0.13442301673626855,low(~15%),train,zk_00755
train,12589,194,6.8364375,16000,미라 가운데 뛰어나게 훌륭한 것들 몇 개는 전시될 것이지만 나머지는 다시 묻히게 될 것이다,14,37,0.2546667481438931,mid(15~30%),train,zk_00756
train,12681,194,9.5543125,16000,지시한 적도 없고 요구한 적도 없다며 선관위에서 낸 보도자료만 봤는데 거기엔 특정하게 이름이 명기돼 있지 않다,16,46,0.18222277186495273,mid(15~30%),train,zk_00757
train,12682,194,8.957375,16000,엘리자베스는 그보다 한술 더 떠서 스페인의 지배에서 벗어나려고 독립 투쟁을 하는 네덜란드인들을 지원해 주었습니다,14,49,0.19436646417214484,mid(15~30%),train,zk_00758
train,12695,194,7.0703125,16000,세월호가 완전히 뒤집혀져 뱃머리만 남긴 채 물속으로 가라앉은 지 두 시간 삼십 분 만이었다,14,37,0.2462427660749035,mid(15~30%),train,zk_00759
train,19545,198,10.921,16000,앞으로 계속 북진하면서 정오 무렵엔 동해상으로 올라와 오후 두 시를 전후해선 부산 남동쪽 백 쉰 킬로미터 부근 해상까지 북상하겠습니다,19,56,0.15941885422708235,mid(15~30%),train,zk_00760
train,19587,198,8.7778125,16000,김관진 국가안보실장은 이날 접촉을 마친 뒤 청와대에서 양측간 협의 결과를 설명할 예정으로 전해졌다,13,42,0.19834250355814348,mid(15~30%),train,zk_00761
train,19588,198,6.597,16000,가족생활 가치관에서 중심축이 자녀에서 개인 부부로 옮겨가고 있는 것으로 풀이된다,10,35,0.26390985402667366,mid(15~30%),train,zk_00762
train,19769,198,7.6925625,16000,그러나 총리실측은 대통령 부재 상황을 감안해 안 가는 것으로 결론을 내린 것이라고 해명했다,13,38,0.22632423292160006,mid(15~30%),train,zk_00763
train,19851,198,12.623125,16000,메르스 대책본부 브리핑에 참석한 대한감염학회 김우주 이사장도 메르스는 전염률이 낮고 학교와 메르스가 무관하다며 휴교 조치에 반대한다는 의견을 밝혔다,18,65,0.13792252766363053,low(~15%),train,zk_00764
train,19883,198,9.5200625,16000,이십 대 국회에서 야당이 다수를 차지한 만큼 야당과의 협력관계를 구축하지 않으면 사실상 국정 운영이 불가능하기 때문이다,16,51,0.1828783484366795,mid(15~30%),train,zk_00765
train,19896,198,8.5039375,16000,일단 아침에 출근을 하려고 보니까 바퀴 네 개랑 차 앞에 라이트 뒤에 후미등 그리고 내부까지 다 도난을 해 갔더라고요,19,47,0.20473025666215988,mid(15~30%),train,zk_00766
train,19921,198,11.83925,16000,이천 십 사 년 십 이 월에 분양된 시흥목감호반베르디움 팔십 사 쩜 육 칠 제곱미터는 이천 만 에서 사천 만원의 웃돈이 붙은 삼 억 사천 만원대에 거래됐다,27,60,0.1470543579208114,low(~15%),train,zk_00767
train,19922,198,10.81075,16000,지난해 벌금 몰수금 과태료 부과가 가장 많은 기관은 법무부로 전체 징수액의 절반가량인 일 조 오천 사백 칠십 이 억원을 차지했다,20,52,0.1610446367748737,mid(15~30%),train,zk_00768
train,19937,198,10.0354375,16000,노효동 특파원 미국 최대의 방산업체인 록히드마틴이 지난 이십 구 일 한 미 양국이 사드 문제를 논의 중이라고 했던 주장을 하루 만에 뒤집었다,22,57,0.17348653778312764,mid(15~30%),train,zk_00769
train,15111,199,5.95275,16000,이들 작품은 그의 인생을 바꿨고 오늘의 그를 있게 했다,9,22,0.29247210230800325,mid(15~30%),train,zk_00770
train,15124,199,8.09525,16000,사람들이 정신과 마음을 짓누르고 경제적 부담이 되는 그러한 속박에서 벗어나는 것이 가능합니까,12,40,0.21506603341638197,mid(15~30%),train,zk_00771
train,15140,199,7.6799375,16000,고대로부터 일본 사람들은 사쿠라 일본의 꽃피는 벚나무 의 아름다움을 찬미해 왔습니다,11,36,0.2266962858765408,mid(15~30%),train,zk_00772
train,15227,199,6.9144375,16000,청년의 젊음을 연료 삼아 불야성 서울의 밤은 하얗게 빛나고 있다,10,26,0.25179391772851606,mid(15~30%),train,zk_00773
train,15232,199,9.0286875,16000,언론은 이십 오 일쯤 도발 가능성중국 해군의 최신형 이지스 구축함 시닝호의 실전훈련 모습,13,37,0.19283127331785113,mid(15~30%),train,zk_00774
train,15266,199,6.3110625,16000,이 성서 기록은 사람에게 유익한 꿀의 특성 한 가지를 예시합니다,10,26,0.27586690941722825,mid(15~30%),train,zk_00775
train,15298,199,8.3255625,16000,그런데 십 팔 세기에 형성된 철학이 이백 여 년이 지난 후에야 인기를 얻게 된 이유는 무엇입니까,16,38,0.20911659806937563,mid(15~30%),train,zk_00776
train,15332,199,6.9068125,16000,분명히 여호와께서는 언어 학대나 신체적 학대를 좋게 보지 않으십니다,9,29,0.25207189380252704,mid(15~30%),train,zk_00777
train,15351,199,11.4665,16000,결혼 생활이 악화되기 시작하더니 그가 마침내 사이버섹스 상대 중 한 사람을 현실 세계에서 만날 계획을 하면서 그의 아내가 눈치를 채게 되었습니다,21,60,0.15183476274486252,mid(15~30%),train,zk_00778
train,15381,199,11.383875,16000,특히 가장 만만하게 뛰어드는 식당 치킨집 편의점 숙박업 등 생계형 자영업종은 시장상황에 민감해 폐업에 가장 취약하다,16,49,0.15293679059318258,mid(15~30%),train,zk_00779
