sample_id,speaker,dataset_split,ratio_bin,n_words_replaced,original_text,replaced_tail,new_text,duration,word_count_ok
zk_00485,153,train,mid,3,선수 경력과 지도자 능력은 무관하다는 걸 분명하게 보여줬다,걸 모호하게 감췄다,선수 경력과 지도자 능력은 무관하다는 걸 모호하게 감췄다,5.764,True
zk_00485,153,train,high,5,선수 경력과 지도자 능력은 무관하다는 걸 분명하게 보여줬다,능력이 매우 중요하다는 걸 보여줬다,선수 경력과 지도자 능력이 매우 중요하다는 걸 보여줬다,5.764,True
zk_00486,153,train,low,2,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명 넘게 이곳을 떠났다,이곳에 남았다,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명 넘게 이곳에 남았다,9.5149375,True
zk_00486,153,train,mid,3,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명 넘게 이곳을 떠났다,아직 이곳에 있다,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명 아직 이곳에 있다,9.5149375,True
zk_00486,153,train,high,5,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명 넘게 이곳을 떠났다,백 명도 못 되게 남았다,하지만 지난 삼 년동안 익선동에서 살았던 원주민의 경우 매년 백 명도 못 되게 남았다,9.5149375,True
zk_00487,153,train,low,2,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 감원바람이 불고 있습니다,꺼지고 있습니다,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 감원바람이 꺼지고 있습니다,7.1219375,True
zk_00487,153,train,mid,3,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 감원바람이 불고 있습니다,채용바람이 불고 있습니다,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 채용바람이 불고 있습니다,7.1219375,True
zk_00487,153,train,high,5,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 감원바람이 불고 있습니다,다른 대기업으로도 채용확대가 계속 진행중입니다,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 채용확대가 계속 진행중입니다,7.1219375,True
zk_00488,153,train,low,2,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 내놓을 계획이 당분간 없다,항상 있다,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 내놓을 계획이 항상 있다,9.582625,True
zk_00488,153,train,mid,3,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 내놓을 계획이 당분간 없다,계획이 이미 정해졌다,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 내놓을 계획이 이미 정해졌다,9.582625,True
zk_00488,153,train,high,5,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 내놓을 계획이 당분간 없다,대출상품을 곧 내놓을 계획이다,은행들은 고정금리대출자 비중이 충분히 늘어난 상황에서 고정금리 특판 대출상품을 곧 내놓을 계획이다,9.582625,False
zk_00489,153,train,low,2,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저도 잘 이해가 안 가는데요,가고 있어요,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저도 잘 이해가 가고 있어요,8.063,True
zk_00489,153,train,mid,3,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저도 잘 이해가 안 가는데요,이해가 잘 됩니다,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저도 잘 이해가 잘 됩니다,8.063,True
zk_00489,153,train,high,5,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저도 잘 이해가 안 가는데요,저는 완벽하게 이해하고 있습니다,한국 국민은 걱정할 필요가 없다고 했는데 구체적으로 뭘 걱정할 필요가 없다는 얘긴지 저는 완벽하게 이해하고 있습니다,8.063,False
zk_00490,154,train,low,2,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,수 없다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 없다,8.8446875,True
zk_00490,154,train,mid,3,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,확인할 수 없다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 없다,8.8446875,True
zk_00490,154,train,high,5,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,주력하지 않음을 알 수 있다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하지 않음을 알 수 있다,8.8446875,True
zk_00491,154,train,low,2,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 부진한 모습을 보였다,모습을 감췄다,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 부진한 모습을 감췄다,9.34125,True
zk_00491,154,train,mid,3,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 부진한 모습을 보였다,우수한 모습을 보였다,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 우수한 모습을 보였다,9.34125,True
zk_00491,154,train,high,5,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 부진한 모습을 보였다,제외하고는 매년 우수한 성적을 냈다,이천 팔 년 이후 지난해까지 추석 연휴 이후 코스피는 단 두 차례를 제외하고는 매년 우수한 성적을 냈다,9.34125,True
zk_00492,154,train,low,2,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요할 수 있다,없지 않다,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요할 없지 않다,6.4285625,True
zk_00492,154,train,mid,3,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요할 수 있다,필요하지 않을 수도,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요하지 않을 수도,6.4285625,True
zk_00492,154,train,high,5,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요할 수 있다,전문가의 도움이 필요없을 수도 있다,물론 심각한 정신 장애가 있는 사람이라면 정신 건강 전문가의 도움이 필요없을 수도 있다,6.4285625,True
zk_00493,154,train,low,2,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 소개에 집중했다,외면을 했다,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 외면을 했다,11.46425,True
zk_00493,154,train,mid,3,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 소개에 집중했다,긍정적 홍보에 집중했다,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 긍정적 홍보에 집중했다,11.46425,True
zk_00493,154,train,high,5,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 소개에 집중했다,실체를 직접적으로 소개하였다,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체를 직접적으로 소개하였다,11.46425,False
zk_00494,154,train,low,2,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 귀중한 자료가 된다,방해가 된다,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 귀중한 방해가 된다,11.315375,True
zk_00494,154,train,mid,3,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 귀중한 자료가 된다,쓸모없게 된다,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 쓸모없게 된다,11.315375,False
zk_00494,154,train,high,5,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 귀중한 자료가 된다,하는 과정에서 심각한 문제가 생긴다,검은 덩어리가 실제로 핵연료 파편으로 드러나면 사고 후 육 년 가까이 지나서 처음 발견한 것으로 폐로작업을 하는 과정에서 심각한 문제가 생긴다,11.315375,True
zk_00495,154,train,low,2,리포트 아파트 사이의 농지 곳곳 노란색 깃발이 꽂혀 있습니다,빠져 있습니다,리포트 아파트 사이의 농지 곳곳 노란색 깃발이 빠져 있습니다,5.95775,True
zk_00495,154,train,mid,3,리포트 아파트 사이의 농지 곳곳 노란색 깃발이 꽂혀 있습니다,깃발이 제거되었습니다,리포트 아파트 사이의 농지 곳곳 노란색 깃발이 제거되었습니다,5.95775,False
zk_00495,154,train,high,5,리포트 아파트 사이의 농지 곳곳 노란색 깃발이 꽂혀 있습니다,곳곳에 검은색 깃발이 없었습니다,리포트 아파트 사이의 농지 곳곳에 검은색 깃발이 없었습니다,5.95775,False
zk_00496,154,train,low,2,세 번째는 우병우 민정수석에 대한 수사가 아직은 덜 숙성됐기 때문이다,덜 익었다,세 번째는 우병우 민정수석에 대한 수사가 아직은 덜 덜 익었다,6.28325,True
zk_00496,154,train,mid,3,세 번째는 우병우 민정수석에 대한 수사가 아직은 덜 숙성됐기 때문이다,더 숙성됐기 때문이다,세 번째는 우병우 민정수석에 대한 수사가 아직은 더 숙성됐기 때문이다,6.28325,True
zk_00496,154,train,high,5,세 번째는 우병우 민정수석에 대한 수사가 아직은 덜 숙성됐기 때문이다,수사가 이미 충분히 숙성됐기 때문이다,세 번째는 우병우 민정수석에 대한 수사가 이미 충분히 숙성됐기 때문이다,6.28325,True
zk_00497,154,train,low,2,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 있게 됩니다,못하게 됩니다,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 못하게 됩니다,7.2508125,True
zk_00497,154,train,mid,3,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 있게 됩니다,수 없게 됩니다,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 없게 됩니다,7.2508125,True
zk_00497,154,train,high,5,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 있게 됩니다,고릴라를 방문할 수 없게 됩니다,고릴라들이 이렇게 길들여지고 나면 관광객들이 고릴라를 방문할 수 없게 됩니다,7.2508125,True
zk_00498,154,train,low,2,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의로 조씨에 대해 구속영장을 신청했다,구속영장을 기각했다,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의로 조씨에 대해 구속영장을 기각했다,10.753125,True
zk_00498,154,train,mid,3,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의로 조씨에 대해 구속영장을 신청했다,대해 불구속영장을 신청했다,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의로 조씨에 대해 불구속영장을 신청했다,10.753125,True
zk_00498,154,train,high,5,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의로 조씨에 대해 구속영장을 신청했다,혐의를 부인하며 석방하기로 했다,사건을 수사중인 안산단원경찰서는 지난 육 일 살인 및 사체유기 등 혐의를 부인하며 석방하기로 했다,10.753125,False
